ProjectId,ProjectName_june,SectorName_june,StateName_june,LineMinistry_june,COMPANYNAME_june,AgencyId_june,AgencyName_june,OriginalCost_june,RevisedCost_june,RevisedCostReason_june,Expenditure_june,SanctionDate_june,CreationDate_june,StartDate_june,OriginalEndDate_june,RevisedDate_june,RevisedDateReason_june,DELAYED_TIME_june,COST_OVERRUN_PERC_june,COST_OVERRUN_june,COR_PERC_june,TOR_PERC_june,PhysicalProgress_june,OnboardingDelay_june,Remarks_june,ProjectName_july,SectorName_july,StateName_july,LineMinistry_july,COMPANYNAME_july,AgencyId_july,AgencyName_july,OriginalCost_july,RevisedCost_july,RevisedCostReason_july,Expenditure_july,SanctionDate_july,CreationDate_july,StartDate_july,OriginalEndDate_july,RevisedDate_july,RevisedDateReason_july,DELAYED_TIME_july,COST_OVERRUN_PERC_july,COST_OVERRUN_july,COR_PERC_july,TOR_PERC_july,PhysicalProgress_july,OnboardingDelay_july,Remarks_july,physical_progress,original_cost,revised_cost,expenditure,cost_overrun,cost_overrun_perc,cost_ratio,expenditure_rate,months_since_sanction,months_to_anticipated_completion,execution_velocity,monsoon_overlap,SectorName_june_freq,LineMinistry_june_freq,COMPANYNAME_june_freq,predictive_risk_index,observed_velocity,required_velocity,recoverability_score
400275,Tindivanam-Nagari New Line Project [184.5 km],Railways,,Ministry of Railways,Ministry of Railways,0,,3631,3631.0,,1335.29,21/07/2008,,,16/09/2025,31/03/2028,,0.0,0,0,,,17,0,,Tindivanam-Nagari 179.2 km,Railways,,Ministry of Railways,CAOC/SR SR mor,0,,3631,3631.34,,1175.82,21/07/2008,,,30/09/2016,31/03/2028,,0,0,0,,,16,0,,17.0,3631.0,3631.0,1335.29,0.0,0.0,1.0,0.36774717708620214,215.2759526938239,21.02496714848883,0.07896841141461926,3.0,0.10739030023094688,0.10623556581986143,0.003464203233256351,5.351127469026812,0.0,3.9476875000000002,0.0
617210,Tiupati Katpadi 104.39 kms,Railways,,Ministry of Railways,South Central Railway [SCR] - II,0,,1216,,,62.2,17/04/2025,,,31/03/2029,,,0.0,0,0,,,0,0,,Tirupati-Pakala-Katpadi Doubling 104.39 Km Item83/NR/2024-25,Railways,,Ministry of Railways,CAO/C/SCoR SCoR mor,0,,1216,,,0.0,17/04/2025,,,30/04/2029,,,0,0,0,,,0,0,,0.0,1216.0,1216.0,62.2,0.0,0.0,1.0,0.051151315789473684,14.421813403416557,33.01576872536137,0.0,3.0,0.10739030023094688,0.10623556581986143,0.006351039260969977,15.731257402466547,0.0,3.0288557213930347,0.0
705635,Trivandrum- Kanyakumari,Railways,,Ministry of Railways,Southern Railway [SR] - I,0,,1432,3785.45,,3213.64,28/08/2017,,,24/03/2025,30/06/2028,,0.0,0,0,,,58,0,,Trivandrum- Kanyakumari,Railways,,Ministry of Railways,CAO/CN/ERS SR mor,0,,1432,3785.45,,3258.97,28/08/2017,,,24/03/2025,30/06/2028,,0,0,0,,,59,0,,58.0,1432.0,3785.45,3213.64,0.0,0.0,2.6434706703910615,0.8489453037287509,106.04467805519053,24.014454664914584,0.5469392812887237,3.0,0.10739030023094688,0.10623556581986143,0.0005773672055427252,7.512889679215124,1.0,1.7489466484268128,57.17727301170139
705496,Tumkur-Chitradurga-Davangere New Rail Line Project [191 km],Railways,,Ministry of Railways,South Western Railway [SWR] - II,0,,1876,1876.0,,602.36,29/10/2013,,,31/03/2019,31/12/2027,,0.0,0,0,,,16,0,,Tumkur-Chitradurg-Davangere 199.7 km,Railways,,Ministry of Railways,CAOC/SWR SWR mor,0,,1876,1801.01,,676.71,03/03/2011,,,31/03/2019,31/12/2027,,0,0,0,,,22,0,,16.0,1876.0,1876.0,602.36,0.0,0.0,1.0,0.32108742004264396,152.00394218134034,18.035479632063073,0.1052604279230603,3.0,0.10739030023094688,0.10623556581986143,0.006351039260969977,4.84840954259636,6.0,4.657486338797815,100.0
617213,Varanasi-Pt. Deen Dayal Upadhyaya multitracking 15km including construction of new Rail-cum-Road Bridge across Ganga River.,Railways,,Ministry of Railways,Northern Railways,0,,2464,,,96.98,24/10/2024,,,30/10/2029,,,0.0,0,0,,,4,0,,"Varanasi- Pt. Deen Dayal Upadhyaya - Multitracking 15 km, including construction of a new Rail- cum- Road Bridge across Ganga River",Railways,,Ministry of Railways,CAO/C-II/NR NR mor,0,,2464,2464.46,,109.93,24/10/2024,,,30/10/2029,,,0,0,0,,,5,0,,4.0,2464.0,2464.0,96.98,0.0,0.0,1.0,0.03935876623376623,20.17082785808147,40.01314060446781,0.19830618892508145,3.0,0.10739030023094688,0.10623556581986143,0.0005773672055427252,5.589153639246252,1.0,2.3992118226600985,41.68035479632063
705632,Vijayawada - Kazipet Byepass line,Railways,,Ministry of Railways,South Central Railway [SCR] - II,0,,647,904.0,,1249.39,22/04/2016,,,12/01/2025,31/12/2025,,0.0,0,0,,,94,0,,Vijayawada19.50 km & Kazipet10.65 km -Byepass line,Railways,,Ministry of Railways,CAO/C/SCoR SCoR mor,0,,647,827.46,,705.66,22/04/2016,,,12/01/2025,31/12/2025,,0,0,0,,,90,0,,94.0,647.0,904.0,1249.39,0.0,0.0,1.3972179289026274,1.3820685840707965,122.24047306176084,1.0,0.7689760816984682,0.0,0.10739030023094688,0.10623556581986143,0.006351039260969977,13.403989476047975,0.0,6.0,0.0
705479,Wadsa-Gadchiroli,Railways,,Ministry of Railways,South East Central Railway,0,,1886,1886.0,,846.22,17/05/2017,,,31/03/2027,31/03/2027,,0.0,0,0,,,68,0,,Wadsa-Gadchiroli 49.5 km,Railways,,Ministry of Railways,CAOC/SECR SECR mor,0,,1886,1880.61,,1015.46,17/05/2017,,,31/03/2027,31/03/2027,,0,0,0,,,69,0,,68.0,1886.0,1886.0,846.22,0.0,0.0,1.0,0.4486850477200424,109.42838370565046,9.00131406044678,0.6214109876913839,3.0,0.10739030023094688,0.10623556581986143,0.0005773672055427252,4.561137447046379,1.0,3.5550364963503647,28.12910643889619
705497,Wardha - Yavatmal Nanded Railway Line Project,Railways,,Ministry of Railways,Central Railways,0,,3445,4030.69,,4053.03,16/02/2008,,,31/12/2026,,,0.0,0,0,,,47,0,,Wardha - Yavatmal Nanded Railway Line Project,Railways,,Ministry of Railways,Central Railways,0,,3445,4030.69,,4053.03,16/02/2008,,,31/12/2026,,,0,0,0,,,47,0,,47.0,3445.0,4030.69,4053.03,0.0,0.0,1.170011611030479,1.0055424753578173,220.40078843626807,6.044678055190539,0.2132478759874795,3.0,0.10739030023094688,0.10623556581986143,0.0005773672055427252,4.828782508894653,0.0,8.76804347826087,0.0
705237,Western Dedicated Freight Corridor,Railways,,Ministry of Railways,DFCCIL,0,,51101,124005.0,,124623.0,28/02/2008,,,31/03/2022,31/12/2025,,0.0,0,0,,,96,0,,Western Dedicated Freight Corridor,Railways,,Ministry of Railways,DFCCIL,0,,51101,124005.0,,124623.0,28/02/2008,,,31/03/2022,31/12/2025,,0,0,0,,,96,0,,96.0,51101.0,124005.0,124623.0,0.0,0.0,2.426664840218391,1.004983670013306,220.00657030223388,1.0,0.4363506047483948,0.0,0.10739030023094688,0.10623556581986143,0.0005773672055427252,7.379709262639262,0.0,4.0,0.0
611974,Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms,Railways,,Ministry of Railways,Western Railway [WR] - II,0,,1430,,,582.1,25/08/2023,,,30/12/2026,31/12/2027,,0.0,0,0,,,45,0,,Western Railway- Samakhiali-Gandhidham Quadrupiling 53 km PB34/CR/2023-24,Railways,,Ministry of Railways,CAOCWR WR mor,0,,1430,,,748.46,25/08/2023,,,30/12/2026,31/12/2027,,0,0,0,,,50,0,,45.0,1430.0,1430.0,582.1,0.0,0.0,1.0,0.40706293706293706,34.16557161629435,18.035479632063073,1.3171153846153845,3.0,0.10739030023094688,0.10623556581986143,0.005196304849884526,4.47102959367615,5.0,3.049544626593807,100.0
603210,Development of Jodhpur Pali Marwar Industrial Area JPMIA in Rajasthan,Real Estate,,Department for Promotion of Industry & Internal Trade,National Industrial Corridor Development Corporation,0,,922,,,0.0,28/08/2024,,,27/07/2028,,,0.0,0,0,,,5,0,,Development of Jodhpur Pali Marwar Industrial Area JPMIA in Rajasthan,Real Estate,,Department for Promotion of Industry & Internal Trade,National Industrial Corridor Development Corporation,0,,922,,,0.0,28/08/2024,,,27/07/2028,,,0,0,0,,,6,0,,5.0,922.0,922.0,0.0,0.0,0.0,1.0,0.0,22.043363994743757,24.901445466491456,0.22682563338301046,3.0,0.006928406466512702,0.005196304849884526,0.002886836027713626,4.282339471560906,1.0,3.815039577836412,26.212047859464686
701668,Development of Palakkad Node under extension of CBIC to Kochi,Real Estate,,Department for Promotion of Industry & Internal Trade,National Industrial Corridor Development Corporation,0,,3805,,,0.0,28/08/2024,,,22/04/2029,,,0.0,0,0,,,5,0,,Development of Palakkad Node under extension of CBIC to Kochi,Real Estate,,Department for Promotion of Industry & Internal Trade,National Industrial Corridor Development Corporation,0,,3805,,,57.93,28/08/2024,,,22/04/2029,,,0,0,0,,,5,0,,5.0,3805.0,3805.0,0.0,0.0,0.0,1.0,0.0,22.043363994743757,33.73850197109067,0.22682563338301046,3.0,0.006928406466512702,0.005196304849884526,0.002886836027713626,4.802943706892858,0.0,2.815774099318403,0.0
601812,Development of Zaheerabad Node under Hyderabad Nagpur Industrial Corridor,Real Estate,,Department for Promotion of Industry & Internal Trade,National Industrial Corridor Development Corporation,0,,2360,,,42.89,28/08/2024,,,05/02/2029,,,0.0,0,0,,,4,0,,Development of Zaheerabad Node under Hyderabad Nagpur Industrial Corridor,Real Estate,,Department for Promotion of Industry & Internal Trade,National Industrial Corridor Development Corporation,0,,2360,,,42.89,28/08/2024,,,05/02/2029,,,0,0,0,,,5,0,,4.0,2360.0,2360.0,42.89,0.0,0.0,1.0,0.01817372881355932,22.043363994743757,31.24178712220762,0.18146050670640837,3.0,0.006928406466512702,0.005196304849884526,0.002886836027713626,4.229122780328266,1.0,3.0728075709779183,32.5435282522996
707419,IMC at Prayagraj,Real Estate,,Department for Promotion of Industry & Internal Trade,National Industrial Corridor Development Corporation,0,,658,,,75.63,28/08/2024,,,18/06/2027,,,0.0,0,0,,,23,0,,IMC at Prayagraj,Real Estate,,Department for Promotion of Industry & Internal Trade,National Industrial Corridor Development Corporation,0,,658,,,75.63,28/08/2024,,,18/06/2027,,,0,0,0,,,28,0,,23.0,658.0,658.0,75.63,0.0,0.0,1.0,0.11493920972644377,22.043363994743757,11.59658344283837,1.043397913561848,3.0,0.006928406466512702,0.005196304849884526,0.002886836027713626,4.180676013655947,5.0,6.639886685552408,75.30248988856084
617729,Kopparthy Industrial Area,Real Estate,,Department for Promotion of Industry & Internal Trade,NICDC,0,,2136,,,39.75,28/08/2024,,,30/10/2028,,,0.0,0,0,,,5,0,,Kopparthy Industrial Area,Real Estate,,Department for Promotion of Industry & Internal Trade,NICDC,0,,2136,,,39.75,28/08/2024,,,30/10/2028,,,0,0,0,,,5,0,,5.0,2136.0,2136.0,39.75,0.0,0.0,1.0,0.018609550561797753,22.043363994743757,28.02233902759527,0.22682563338301046,3.0,0.006928406466512702,0.005196304849884526,0.0011547344110854503,4.244938726079239,0.0,3.3901524032825323,0.0
701658,Krishnapatnam Node - Phase 1 - Roads and Services Development,Real Estate,,Department for Promotion of Industry & Internal Trade,National Industrial Corridor Development Corporation,0,,2139,,,981.35,30/12/2020,,,13/02/2027,,,0.0,0,0,,,45,0,,Krishnapatnam Node - Phase 1 - Roads and Services Development,Real Estate,,Department for Promotion of Industry & Internal Trade,National Industrial Corridor Development Corporation,0,,2139,,,984.13,30/12/2020,,,13/02/2027,,,0,0,0,,,48,0,,45.0,2139.0,2139.0,981.35,0.0,0.0,1.0,0.4587891538101917,65.9658344283837,7.490144546649145,0.6821713147410359,3.0,0.006928406466512702,0.005196304849884526,0.002886836027713626,4.422491489150151,3.0,7.342982456140351,40.85533389081352
617727,Orvakal Industrial Area,Real Estate,,Department for Promotion of Industry & Internal Trade,NICDC,0,,2786,,,278.6,28/08/2024,,,30/10/2028,,,0.0,0,0,,,13,0,,Orvakal Industrial Area,Real Estate,,Department for Promotion of Industry & Internal Trade,NICDC,0,,2786,,,356.05,28/08/2024,,,30/10/2028,,,0,0,0,,,16,0,,13.0,2786.0,2786.0,278.6,0.0,0.0,1.0,0.1,22.043363994743757,28.02233902759527,0.5897466467958271,3.0,0.006928406466512702,0.005196304849884526,0.0011547344110854503,4.326097780121536,3.0,3.1046658851113715,96.6287552675699
701657,Tumakuru Node - Phase 1 - Roads and Services Development,Real Estate,,Department for Promotion of Industry & Internal Trade,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],0,,1702,,,324.12,30/12/2020,,,21/09/2026,21/09/2027,,0.0,0,0,,,26,0,,Tumakuru Node - Phase 1 - Roads and Services Development,Real Estate,,Department for Promotion of Industry & Internal Trade,NICDC,0,,1702,,,337.56,30/12/2020,,,21/09/2026,21/09/2027,,0,0,0,,,27,0,,26.0,1702.0,1702.0,324.12,0.0,0.0,1.0,0.19043478260869565,65.9658344283837,14.71747700394218,0.39414342629482074,3.0,0.006928406466512702,0.005196304849884526,0.0011547344110854503,4.308589873882316,1.0,5.028035714285714,19.888482437759706
701766,Green Building Development Project,Real Estate,,Ministry of Housing & Urban Affairs,ministry of housing and urban affairs,0,,151,206.0,,56.76,07/11/2019,,,23/11/2023,31/12/2026,,0.0,0,0,,,40,0,,Green Building Development Project,Real Estate,,Ministry of Housing & Urban Affairs,ministry of housing and urban affairs,0,,151,206.0,,59.51,07/11/2019,,,23/11/2023,31/12/2026,,0,0,0,,,40,0,,40.0,151.0,206.0,56.76,0.0,0.0,1.3642384105960266,0.27553398058252426,79.73061760840999,6.044678055190539,0.5016893283889575,3.0,0.006928406466512702,0.028290993071593534,0.002886836027713626,4.18315541229863,0.0,9.92608695652174,0.0
707229,"Integrated Command control Center [ICCC] - Construction and Development of Integrated Command Control Center with Security, Surveillance, ITMS, Connecting  Port, Ship Service, Smart Solid Waste Management, Smart Public Transport System",Real Estate,,Ministry of Housing & Urban Affairs,ministry of housing and urban affairs,0,,210,230.0,,37.35,19/07/2021,,,31/05/2023,31/10/2025,,0.0,0,0,,,97,0,,"Integrated Command control Center [ICCC] - Construction and Development of Integrated Command Control Center with Security, Surveillance, ITMS, Connecting  Port, Ship Service, Smart Solid Waste Management, Smart Public Transport System",Real Estate,,Ministry of Housing & Urban Affairs,ministry of housing and urban affairs,0,,210,230.0,,37.35,19/07/2021,,,31/05/2023,31/10/2025,,0,0,0,,,97,0,,97.0,210.0,230.0,37.35,0.0,0.0,1.0952380952380953,0.1623913043478261,59.36268068331143,1.0,1.6340232429441062,0.0,0.006928406466512702,0.028290993071593534,0.002886836027713626,14.350286716514926,0.0,3.0,0.0
400188,Redevelopment of Seven General Pool Residential Accommodation [GPRA] Colonies in Delhi,Real Estate,,Ministry of Housing & Urban Affairs,National Buildings Construction Corporation [NBCC],0,,32850,32841.0,,14370.5,05/07/2016,,,31/12/2025,31/12/2025,,0.0,0,0,,,47,0,,Redevelopment of Seven General Pool Residential Accommodation [GPRA] Colonies in Delhi,Real Estate,,Ministry of Housing & Urban Affairs,National Buildings Construction Corporation [NBCC],0,,32850,32841.0,,14370.5,05/07/2016,,,31/12/2025,31/12/2025,,0,0,0,,,47,0,,47.0,32850.0,32841.0,14370.5,0.0,0.0,0.9997260273972602,0.43757802746566793,119.80946123521682,1.0,0.3922895530573074,0.0,0.006928406466512702,0.028290993071593534,0.0005773672055427252,13.343361541931802,0.0,53.0,0.0
701719,Rehablitation in Junavadaj Area Smart City Project,Real Estate,,Ministry of Housing & Urban Affairs,ministry of housing and urban affairs,0,,539,,,623.44,29/02/2016,,,07/07/2022,31/07/2026,,0.0,0,0,,,98,0,,Rehablitation in Junavadaj Area Smart City Project,Real Estate,,Ministry of Housing & Urban Affairs,ministry of housing and urban affairs,0,,539,,,623.44,29/02/2016,,,07/07/2022,31/07/2026,,0,0,0,,,98,0,,98.0,539.0,539.0,623.44,0.0,0.0,1.0,1.1566604823747682,123.98160315374507,1.0183968462549278,0.7904398516163222,2.0,0.006928406466512702,0.028290993071593534,0.002886836027713626,16.542043052232152,0.0,1.9638709677419355,0.0
618788, 4L Greenfield Jalbhera  Shahbad section from km. 0.000 to km. 22.850 of NH-152G,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,927,1173.66,,544.51,31/03/2022,,,31/05/2025,31/08/2026,,0.0,0,0,,,87,0,, 4L Greenfield Jalbhera  Shahbad section from km. 0.000 to km. 22.850 of NH-152G,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,927,1173.66,,550.65,31/03/2022,,,31/05/2025,31/08/2026,,0,0,0,,,87,0,,87.0,927.0,1173.66,544.51,0.0,0.0,1.2660841423948221,0.46394185709660374,50.98554533508541,2.0367936925098555,1.7063659793814434,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,34.7771578800966,0.0,6.38258064516129,0.0
619095, Balance works of 4L Panvel  Indapur section of NH66 old NH17 from km 42.300 kasu to km 84.600 Indapur,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,546,472.1,,420.7,15/06/2022,,,17/05/2024,31/07/2026,,0.0,0,0,,,82,0,, Balance works of 4L Panvel  Indapur section of NH66 old NH17 from km 42.300 kasu to km 84.600 Indapur,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,546,472.1,,420.83,15/06/2022,,,17/05/2024,31/08/2026,,0,0,0,,,97,0,,82.0,546.0,472.1,420.7,0.0,0.0,0.8646520146520147,0.8911247617030289,48.48883048620236,1.0183968462549278,1.6911111111111112,2.0,0.569284064665127,0.569284064665127,0.2984988452655889,66.82899477092067,15.0,17.67483870967742,84.86640385457731
618452,"2-laning of Zorinpui - Longmasu section of NH-502A from km 0.000 to km 28.244 in the State of Mizoram on EPC mode under NHO-NE, stretch of IMBR",Roads & Highways,,Ministry of Road Transport & Highways,NHIDCL,0,,782,,,48.14,16/02/2023,,,06/12/2026,03/07/2027,,0.0,0,0,,,5,0,,"2-laning of Zorinpui - Longmasu section of NH-502A from km 0.000 to km 28.244 in the State of Mizoram on EPC mode under NHO-NE, stretch of IMBR",Roads & Highways,,Ministry of Road Transport & Highways,NHIDCL,0,,782,,,48.26,16/02/2023,,,06/12/2026,03/07/2027,,0,0,0,,,5,0,,5.0,782.0,782.0,48.14,0.0,0.0,1.0,0.06156010230179028,40.40735873850197,12.089356110381077,0.12373983739837399,3.0,0.569284064665127,0.569284064665127,0.09064665127020785,6.676737293603163,0.0,7.8581521739130435,0.0
618547,2L NH-1 from km 8.660 to km 33.775 Sumbal to Wayul to 4L dual carriageway NH standard as part of Srinagar Ring Road PhaseII [Design Ch. 41.907 to Ch. 66.609] ,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,961,643.64,,459.97,07/11/2022,,,25/06/2026,15/06/2027,,0.0,0,0,,,53,0,,2L NH-1 from km 8.660 to km 33.775 Sumbal to Wayul to 4L dual carriageway NH standard as part of Srinagar Ring Road PhaseII [Design Ch. 41.907 to Ch. 66.609] ,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,961,643.64,,474.55,07/11/2022,,,25/06/2026,15/06/2027,,0,0,0,,,55,0,,53.0,961.0,643.64,459.97,0.0,0.0,0.6697606659729448,0.7146386178609161,43.72536136662286,11.498028909329829,1.2121111945905334,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,4.223331056546282,2.0,4.087657142857143,48.92778259289289
618842,"2L PS  Greenfield bypass lalganj ajhara, mohanganj and Raniganj on Raebareli - Jaunpur Section  Design km 0.00 to Km 53177 of NH-31",Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1281,,,186.29,12/12/2024,,,29/06/2028,,,0.0,0,0,,,0,0,,"2L PS  Greenfield bypass lalganj ajhara, mohanganj and Raniganj on Raebareli - Jaunpur Section  Design km 0.00 to Km 53177 of NH-31",Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1281,,,199.56,12/12/2024,,,29/06/2028,31/12/2026,,0,0,0,,,0,0,,0.0,1281.0,1281.0,186.29,0.0,0.0,1.0,0.14542544886807182,18.561103810775293,23.98160315374507,0.0,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,5.274481191462135,0.0,4.169863013698631,0.0
618890,2L PS of Hamirpur Bypass from Km 121.175 to Km.138.295 of NH-103&3,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,739,754.82,,369.59,25/08/2022,,,28/10/2025,30/09/2026,,0.0,0,0,,,93,0,,2L PS of Hamirpur Bypass from Km 121.175 to Km.138.295 of NH-103&3,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,739,754.82,,369.94,25/08/2022,,,28/10/2025,31/12/2026,,0,0,0,,,94,0,,93.0,739.0,754.82,369.59,0.0,0.0,1.021407307171854,0.4896399141517182,46.156373193166885,3.0223390275952693,2.0148896797153024,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,26.945330572024595,1.0,2.316086956521739,43.176271822789566
618751,2L PS of Hinotiya-Mehulwa section of NH-346 from Km. 27.000 to Km 75.700 Vidisha  Mehulwa-Talbehat Pkg-II Section of NH- 346,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,582,592.71,,273.54,12/10/2022,,,12/09/2025,31/03/2027,,0.0,0,0,,,69,0,,2L PS of Hinotiya-Mehulwa section of NH-346 from Km. 27.000 to Km 75.700 Vidisha  Mehulwa-Talbehat Pkg-II Section of NH- 346,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,582,592.71,,273.7,12/10/2022,,,12/09/2025,31/03/2027,,0,0,0,,,69,0,,69.0,582.0,592.71,273.54,0.0,0.0,1.0184020618556702,0.4615073138634408,44.57950065703022,9.00131406044678,1.5477966101694915,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,4.821595768786832,0.0,3.443941605839416,0.0
618909,2L PS of JH / WB Border km. 70.524 - Purulia km.84.400 & Purulia km. 94.30 - Chandil Junction with NH-33 km. 153.705 of Old NH-32,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1652,1771.88,,1649.25,13/03/2018,,,06/08/2022,31/10/2026,,0.0,0,0,,,98,0,,2L PS of JH / WB Border km. 70.524 - Purulia km.84.400 & Purulia km. 94.30 - Chandil Junction with NH-33 km. 153.705 of Old NH-32,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1652,1771.88,,1652.04,13/03/2018,,,06/08/2022,31/10/2026,,0,0,0,,,98,0,,98.0,1652.0,1771.88,1649.25,0.0,0.0,1.0725665859564166,0.9307910242228593,99.57293035479631,4.040735873850197,0.9842032332563511,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,10.716449321146484,0.0,0.4949593495934959,0.0
618955,2L PS of Majhauli to Charout section from km. 0.00 to km. 63.655,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,638,1067.51,,1096.09,23/01/2018,,,04/11/2021,31/07/2026,,0.0,0,0,,,100,0,,2L PS of Majhauli to Charout section from km. 0.00 to km. 63.655,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,638,1067.51,,1096.16,23/01/2018,,,04/11/2021,31/08/2026,,0,0,0,,,100,0,,100.0,638.0,1067.51,1096.09,0.0,0.0,1.6732131661442007,1.0267725829266237,101.18265440210249,1.0183968462549278,0.9883116883116884,2.0,0.569284064665127,0.569284064665127,0.2984988452655889,63.92669892747791,0.0,0.0,0.0
618924,2L PS of Najibabad Kotdwar section from 112.575 to Km. 138.635 of NH 119,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,189,99.2,,50.34,05/10/2021,,,07/09/2025,20/10/2026,,0.0,0,0,,,56,0,,2L PS of Najibabad Kotdwar section from 112.575 to Km. 138.635 of NH 119,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,189,99.2,,51.17,05/10/2021,,,07/09/2025,20/10/2026,,0,0,0,,,56,0,,56.0,189.0,99.2,50.34,0.0,0.0,0.5248677248677249,0.5074596774193548,56.80026281208935,3.679369250985545,0.9859109311740891,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,16.190386876526862,0.0,11.95857142857143,0.0
618655,2L PS of Roshni to Ashapur Section of NH-347B from Design KM Ch. 89.900 to 114.000 KM Package  III of Betul  Khandwa,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,201,120.75,,126.72,09/03/2024,,,21/08/2026,21/08/2026,,0.0,0,0,,,98,0,,2L PS of Roshni to Ashapur Section of NH-347B from Design KM Ch. 89.900 to 114.000 KM Package  III of Betul  Khandwa,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,201,120.75,,126.72,09/03/2024,,,21/08/2026,21/08/2026,,0,0,0,,,99,0,,98.0,201.0,120.75,126.72,0.0,0.0,0.6007462686567164,1.0494409937888198,27.69382391590013,1.7082785808147174,3.5386951364175565,2.0,0.569284064665127,0.569284064665127,0.2984988452655889,6.805854491687695,1.0,1.1707692307692308,85.41392904073587
